#,Job Title,Location,Date,Link,Job Attributes,Job Description
37,User Experience (UX) Research Lead,N/A,13-Feb,https://boston.craigslist.org/gbs/sof/d/boston-user-experience-ux-research-lead/7074697535.html,"
compensation: DOE

employment type: full-time

non-profit organization

telecommuting okay

","

QR Code Link to This Post




 
User Experience (UX) Research Lead
Location: Flexible, within the United States (Boston, MA preferred)
Position is available: Immediately
WHO WE ARE
Every student deserves opportunities in life, and every educator committed to providing those opportunities, deserves support. Those beliefs drive us to work alongside schools to support great teaching so that we can work towards guaranteeing that all students are receiving high quality instruction. We partner with over 900 schools - both district and charter - in underserved communities around the country, thus impacting more than 330,000 students. Third-party evaluations confirm that when schools have the right basic conditions in place and partner with ANet, they achieve 6-8 months of additional learning over a two-year period compared to schools not partnering with ANet. 
 
At ANet we are committed to living out our core values, both across our organization and with our partner schools. We acknowledge that systemic inequities impact student access to opportunities and that in order to ensure educational equity for all students, we must center on the experiences of those from marginalized communities to guide our work. We work to deepen our understanding of how race, class, power and privilege influence the education system as well as influence our own perspectives. To do so, we provide ongoing learning opportunities through org-wide professional development, affinity groups, working groups, and resource sharing.
 
Individuals who join ANet have the opportunity to be part of a dynamic, values driven, and team-oriented organization that is committed to having impact in schools by investing in each other and learning together. We were named as The NonProfit Time's “Best Nonprofits to Work For” and work tirelessly to foster a working environment where the unique perspectives, backgrounds, and identities of our staff members are valued.
THE OPPORTUNITY
As User Experience (UX) Research Lead, you will work collaboratively with Product Managers, Engineers, and stakeholders across ANet's National and Regional teams to craft an exceptional end user experience that maximizes the impact of our technology in service to educators and students. This is both a strategic and tactical role with the opportunity to partner with leaders across ANet to identify research needs and influence product and design decisions. This role reports to the Vice President of Product.
WHAT YOU'LL DO
Establish ANet's product research and UX practice in pursuit of maximizing the impact, effectiveness, and ease of use of our educator and student-facing tools
Guide product research throughout the product life-cycle from early stage generative research, through iterative UI testing and post-launch measurement
Deliver actionable and relevant product research insights (via user interviews, usability studies, focus groups, surveys, etc.) aligned to both strategic and tactical product and designs decisions
Manage the information architecture, user interface, and interaction flow of our educator and student-facing products
Create low and high-fidelity wireframes and mockups to facilitate product discovery research and development
In partnership with Product Managers, develop user personae, customer journey maps, conceptual diagrams, wireframes, and prototypes in support of our product roadmap
Build strong empathy and advocate passionately for our end users, ensuring that the product experience is aligned to user needs and expectations
Continually iterate and evolve the way we design for and learn from our customers.
WHO YOU ARE AND WHAT YOU BRING
In order to be successful in this role, candidates must demonstrate the following:
You have a passionate commitment to and a sense of urgency for the support of schools, along with a belief that all students can achieve at high levels.
You are motivated by working in an environment where we live out our core values daily. You are eager to examine personal archetypes and biases while discussing topics related to race, class, and privilege which relate to ANet's Advance Equity and People Matter values, and our work towards becoming an anti-racist organization. 
You've got about 5 years of hands-on experience and a track record of success with user experience design, information architecture, and product research for digital products.
You know how to champion a UX research function and act as a customer advocate; you've translated research into actionable insights and recommendations that have had a significant impact on the customer experience
You have exceptional project management skills and are able to effectively manage multiple complex projects with competing deadlines while working cross-team and synthesizing feedback and input from product management, engineering, and marketing functions.
You know how to weave key insights into a compelling narrative; your presentation and persuasion skills have led to success in building buy-in from leaders - whether in a formal presentation or via ad-hoc discussions - for bold ideas. 
You have expertise creating prototypes at various levels of fidelity to articulate and test user flows using modern tools (e.g., InVision, Keynote, etc), interaction and visual design documents, user stories, conceptual models, annotated wireframes, storyboards, creative briefs—and more.
You can demonstrate fluency in best practices for web-based and mobile information architecture and responsive design, as well as deep and broad knowledge of usability principles and techniques. 
You're always willing to roll up your sleeves and do what is necessary to meet team goals and effectively deliver in a fast-paced, dynamic environment. 
You have a strong portfolio of UX/UI design work demonstrating your experience working on digital projects from concept to launch. 
 
Ideal candidates may also demonstrate the following preferred qualifications:
You bring prior experience in K-12 education or Ed Tech.
You have studied UX research, digital design, graphic design, and/or human-computer interaction.
You have working knowledge of human-centered design principles (e.g. Design Thinking) and agile/lean software development. 
You have a proven ability in a variety of design tools such as InDesign, Sketch, Adobe XD, Photoshop, Illustrator, and prototyping tools (Invision, Axure, Framer, etc.). 
WHAT WE OFFER
ANet offers highly competitive compensation based on prior experience and qualifications as well as comprehensive benefits in order to best support our people. Benefits we offer include: health, dental and vision insurance where ANet pays 80% of the cost of these benefits for employees and their families/domestic partner; 3 weeks of vacation (4 weeks after two years with ANet); 10 paid holidays with paid days off between the Christmas and New Year's holidays; a paid floating holiday; paid sick & personal days; paid parental leave; retirement plan options; commuter benefits; tuition reimbursement; flexible spending accounts; short and long-term disability coverage; and basic life and personal accident insurance.
HOW TO APPLY
We are now accepting applications for this position, which will be reviewed on a rolling basis. To apply, please click on the blue “Apply” button. You will then be prompted to complete a brief application and upload a resume and thoughtful cover letter in which you outline why you are interested in working for ANet and how your skills and experience meet the qualifications of the position. 
 
ANet is committed to maximizing the diversity of our organization. We are an equal opportunity employer and encourage individuals of all ethnic and racial backgrounds and gender identities to apply to our positions.
 #ZR

Apply HerePI118034061 "
38,Enterprise Data Architect,Waltham,13-Feb,https://boston.craigslist.org/bmw/sof/d/waltham-enterprise-data-architect/7074643720.html,"
compensation: Commensurate with experience.

employment type: full-time

","

QR Code Link to This Post



Are you interested in turning your broad experience with data management disciplines into a role that will allow you to work across multiple projects? As an enterprise data architect, your main responsibility will be building a first-class data platform that provides data analytics and enables artificial intelligence across the company.


Reporting to the director of data architecture and business intelligence, you will have the opportunity to implement data governance platforms, create data catalogs, and use your coding and systems skills to maintain SQL databases. In this role, you will work independently, as well as be part of an Agile team.


Key responsibilities

Analyzing the current data flows of various systems (software components, technologies, business processes) and incorporating this knowledge into a data governance platform 
Creating the future data architecture/platform and generating data management artifacts, including data models, dictionaries, catalogs, and flows; ETL source-to-target mappings; and testing use cases
Implementing data governance platforms and providing a systematic process and framework to access and share data across various business units within the company
Enforcing data management best practices, standards, policies, and rules across different functional areas 
Developing conceptual, logical, and physical data models based on business requirements to support various applications 
Creating and maintaining the enterprise data catalog/dictionary 
Performing the role of data steward for the platform
Participating in data warehouse implementation, including data model design, ETL process coding, and data archiving and recovery
Evaluating and recommending emerging technologies for data management, storage, and analytics
Developing and maintaining data warehouse ETL processes to solve complex data problems, including performance, scalability, security, and integration issues 

Core strengths

Experience with data model design (conceptual, logical, physical) and strong knowledge of relational databases, SQL, and columnar databases
Ability to communicate across all levels of the organization and work with diverse project teams
Experience and knowledge in migrating code, database changes, and data sets through the various stages of the development life cycle 
Coding and system skills to maintain SQL databases, SSIS, SSRS, packages, agent jobs, stored procedures, and linked servers 
Ability to work independently with minimal supervision, including the organization and prioritization of tasks to meet deadlines and goals
Excellent interpersonal skills, accountability, written and verbal communication skills, and time management
Comfortable working in a collaborative team environment and Agile methodologies 

Additional skills and knowledge

Bachelor’s degree in computer science, engineering, or related field
A minimum of 5 years of data management experience within a large company 
Hands-on experience with database technologies and visualization tools (e.g., SQL, NoSQL, Oracle, Hadoop, Teradata, Power BI)
Experience with enterprise data management solutions and platforms, including MDM, data governance, metadata management, ETL, data quality management, and data warehouse
Experience with Team Foundation Server (TFS) preferred 


Have we piqued your curiosity? Can you see yourself thriving in this opportunity? Let's introduce ourselves.


About Commonwealth--and Our Anything but Common® Culture


Commonwealth Financial Network® is the largest privately held Registered Investment Adviser-independent broker/dealer in the U.S., with offices in Waltham, Massachusetts, and San Diego, California. Since 1979, we've been delivering indispensable service to independent financial professionals so they, in turn, can put their clients first. Our technology, research, resources, and support--plus a variety of affiliation models--deliver what today's independent advisors need to thrive.


That being said, we are a financial services company with a unique mission--one that encompasses purpose, vision, and core values in equal measure. Staying true to these guiding principles is the reason we are recognized so often and by so many for the quality of life we enjoy here. We believe it directly translates to a better experience for everyone: employees, advisors, clients, and our communities.


Creating a supportive culture where everyone can thrive is a mission we take seriously. From professional development to comprehensive benefits, grassroots leadership opportunities, generous bonus and stock option incentive plans, opportunities to unwind and connect, and so much more, Commonwealth is not just a great place to work--it's a place that, for many, feels like home.


Commonwealth Financial Network® is an equal opportunity employer that is committed to a diverse workforce. "
39,Junior JavaScript Developer,Boston,12-Feb,https://boston.craigslist.org/gbs/sof/d/boston-junior-java-developer/7074084787.html,"
compensation: 65k to 85k depending on experience

employment type: employee's choice

","

QR Code Link to This Post


RapDev is a growing and profitable software company that develops enterprise solutions for ServiceNow, a Java and cloud based technology. RapDev.io powers IT Operations Platforms and DevOps Integration platforms for many large global customers including financial institutions, global brands and public universities among others. 

We are seeking JavaScript Developers of all levels that can help us design, architect, and build solutions for our global customers. These individuals would be joining a team of seasoned engineers that can help coach and teach them, as well as grow their career in multiple platforms. 

Candidates should have at least 1 year of experience writing jscript for large enterprise system.

Responsibilities:
Build integrations and plugins using REST API's
Learn and fully understand the ServiceNow platform and how it integrates with third-party platforms
Work in a team setting to complete tasks in 2-week sprint cycles
Open to asking questions and learning from other team members
Work with customers on a daily basis, interacting over Zoom meetings of phone calls
Occasionally travel for company meetings or to consult with clients on-site (usually less than one trip per quarter)

Requirements:
1+ Years experience with Java, Python or bash
1+ Years experience with continuous integration, delivery, and deployment

Proven and demonstrable analytical, problem-solving, and communication skills
Ability to speak and write English fluently
Able to work in a team-oriented, collaborative environment
Willing and able to travel occasionally

Preferred Experiences / Skills:
Container frameworks like: Docker, Swarm, Kubernetes, EKS, ECS, RKT, Mesos
Cloud hosted environments like: Amazon, Azure, Google, Digital Ocean
GIT
ServiceNow certifications are a big plus

Details
Salary: $65k-$85k Commensurate with Experience
Employment: Full-time
Career Level Required: Entry Level Acceptable (Non-Manager)
Experience Required: 1 to 2 Years
Location: Back Bay Boston    "
40,Sr. Ruby on Rails (RoR) Engineer,Boston,10-Feb,https://boston.craigslist.org/gbs/sof/d/boston-sr-ruby-on-rails-ror-engineer/7072835031.html,"
compensation: Based on Experience

employment type: full-time

","

QR Code Link to This Post


We’re life-long learners, creative thinkers, technology enthusiasts and innovators redefining the way world languages are learned and taught in interactive and intuitive environments. We love what we do and we’re proud of the customer-facing products we create! We believe in writing tests first, pair programming and using agile methodologies. We’re working on some extremely cool projects right now in the areas of speech recognition, adaptive learning algorithms, advanced learning analytics and natural language processing and we want you to be a part of that! Our ideal candidate doesn’t think in boxes, is innately curious, and shares our enthusiasm for developing best-in-class solutions to complex technical challenges. 

We’re looking for an experienced Senior Software Engineer with strong Ruby on Rails knowledge and experience with AWS and cloud-based deployments to participate in all aspects of lifecycle development (planning, design, standups, iteration review and, feature release). In addition, you will manage some of our external resources (contractors and vendors). This is a great opportunity for someone looking to mentor less experienced engineers in a highly collaborative and flourishing environment.

Our technology stack:
•	Languages/Frameworks: Ruby/Rails, Javascript
•	Persistence: MySQL, Postgres, Redis, ElasticSearch
•	Automation: Chef, Cloudformation
•	Hosting: Rackspace, AWS


What you bring to the party:
•	BA/ BS in computer science or other related field or equivalent experience
•	7+ years engineering experience developing large-scale systems
•	Experience in ed-tech or education fields, a strong plus
•	Experience building and deploying high-capacity applications in cloud environments (AWS or GCP)
•	Strong command of Ruby on Rails, Javascript and or Python
•	Experience with SQL, Postgres, Redis, Elasticsearch and or Redshift, CodeBuild & CodeDeploy, Lambda, S3, API Gateway, Unix command-line navigation, Git / Github
•	Experience with Linux (especially Ubuntu/ Debian)
•	Ability to work well with geographically distributed teams as well as highly collaborative environments
•	Ability to execute on projects with fast deadlines, comfortable with ambiguity and is flexible
•	Excellent communication and interpersonal skills
•	Some proficiency in Spanish is a strong plus

Our benefits package includes life/health/dental/vision insurance, 401(k), educational assistance, PTO and paid holidays as well as company lunches, onsite fitness classes, access to a nifty wellness portal, monthly chair massages and cool colleagues.

Why join us?  We at Vista Higher Learning are proud to say that we’re not just another publisher. We’re the leading specialized language publisher for U.S. and Canadian higher education and secondary school markets whose first-hand knowledge of languages and diverse cultures sets us apart from other publishers.  We’re passionate about developing educational materials that incorporate authenticity and culture. We bring a fresh new approach to teaching languages by integrating technology, design, content, and pedagogy to make learning easier, more practical, and more rewarding. With current programs in Spanish, French, Italian and German Vista Higher Learning is committed to helping people communicate across languages and cultures.

Vista Higher Learning is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, age, color, religion, sexual orientation, gender identity, national origin, physical or mental disability, and/or protected veteran status or other characteristics protected by applicable law.

Please apply to: https://vistahigherlearning.applytojob.com/apply/svmlJOMg36/Sr-Ruby-On-Rails-RoR-Engineer?source=craigslist
"
41,Software Intern Required,N/A,9-Feb,https://boston.craigslist.org/gbs/sof/d/boston-software-intern-required/7072377032.html,"
compensation: A stipend, good reference and school credits

employment type: contract

internship

","

QR Code Link to This Post


We have two openings for Computer Science graduate/post-graduate internship positions. The interns will be responsible for working on an exciting project.

* Intern 1: Responsible for the implementation of backend APIs (REST), saving data in a database (Mongo or Other relational DB), google maps integration and deployment in AWS based on high level requirements /straw line designs. Integrating the APIs with the app.
* Intern 2: UX design and development of an app, according to specs provided. Integrating the app with the backend API. The app will be developed for IOS and Android.
* A stipend, good reference and school credits will be provided on completion of a successful internship term
* Remote candidates will be considered. 
* Please include resume, samples of your top project work (including screens / code) with the application.
* Principals only. Recruiters, please don't contact this job poster.
* do NOT contact us with unsolicited services or offers
"
42,Become a certified DevOps Professional  and earn $90K+,N/A,9-Feb,https://boston.craigslist.org/gbs/sof/d/waltham-become-certified-devops/7071960053.html,"
compensation: 90000

employment type: employee's choice

","

QR Code Link to This Post


DevOps professionals are in high demand for the broad range of industries that are progressing their business towards DevOps.

We assist you in becoming a Red Hat certified Linux+DevOps professional through the best practices in multiple areas of software throughout its development life cycle. At the end of the course, you will be equipped with all the skills that are necessary to become a DevOps engineer. It will strengthen your capabilities to align with market demands and demonstrate your expertise.

Our innovative training courses have helped students upskill and change their trajectory of their careers. Linux+DevOps course will provide you with in-depth knowledge, you will be trained with complete 350 hours of hands-on training. We have course offerings designed to build the skills needed to embrace the challenges of any job. All aspects of our learning service are truly student focused, our students consistently say that our training deliveries have exceeded their expectations.

After successfully completing the Linux+DevOps training and acquiring the Red Hat certificate, one becomes thoroughly skilled for extensive opportunities to work in the top industries with various job profiles.

Ramp up your career with Red Hat certification!

Come and learn a lot about our program:
> GET HUGE DISCOUNTS;
> meet instructors;
> see our facilities;
> talk to our alumni;
> snacks and drinks are provided;

Want to learn more about the program?
This Info Session is MANDATORY to sign up for this course
Sign up for Info Events :

DATE AND TIME (Seats will fill up fast)
Sat, February 15, 2020    11 AM - 1 PM EDT Register here https://www.eventbrite.com/e/linuxdevops-course-info-session-boston-tickets-88147661027

LOCATION:
Embassy Suites by Hilton Boston Waltham
550 Winter Street
Waltham, MA 02451

CONTACTS:
Contact us at admin@devopsschool.io
Call us at 202 643 2515
Visit us at https://www.devopsschool.io "
43,Senior Scrum Master,boston: boston/cambridge/brookline,7-Feb,https://boston.craigslist.org/gbs/sof/d/boston-senior-scrum-master/7070998378.html,"
employment type: full-time

","

QR Code Link to This Post


Senior Scrum Master (Boston, MA)            compensation: $140K plus equity One of Boston's fastest growing SaaS companies in the FinTech space is currently seeking a Senior Scrum Master to completely overhaul the development process and implement a true scrum methodology.YOUR CAREER GOALSJoin a newly hired VP of Engineering to contribute to the mission of changing the way developers and delivery teams practice scrum. Building on your experience, you will assist in providing team and technical supervision while driving project delivery. Along with the VP of Engineering, VP of Product Development, and other senior level SaaS practitioners, you will drive this organization's level of software development to perfection.YOUR AMAZING QUALITIESYou're passionate about scrum design and development. You recognize process or programming inefficiencies and can recommend improvements in a heartbeat. You have a B.S. degree or higher in Computer Science, Information Technology & Services, Software Engineering, or a related field, and at least eight years of professional experience involved in the full lifecycle development process of SaaS applications.YOUR QUALIFICATIONSProven track record of facilitating, coaching, and mentoring teams towards rapidly delivering high impact, high quality software in a sustainable fashion.Expertise in helping teams build and develop trust and effective communication.Experience and expertise in multiple Agile approaches with the ability and flexibility to adapt approaches to fit the team and environment.Experience leading change and advocating for modern agile software development and organizational practices.Committed to the development of all team members and continuous development of capabilities.Committed to continuous learning and able to demonstrate a pattern of personal development in agility.And if you've got knowledge or experience in:Developing software and understanding codePrior SaaS environmentsPrior Startup environments...those are certainly pluses!You must also be able to thrive in a fast-paced, deadline-driven environment. Leadership ability and excellent interpersonal & communication skills here are absolutely essential.IN EXCHANGE FOR YOUR HARD WORKWe offer you:A comprehensive health & medical benefits packageEquityUnlimited PTO 401(k) planGreat office perks, including a free in-building gym, dry cleaning services, and a fully stocked kitchenCompany fun through social events & partiesCareer development & advancement opportunitiesAnd much more!Find Us on Facebook!Follow Us on Twitter!Beacon Hill is an Equal Opportunity Employer that values the strength diversity brings to the workplace. Individuals with Disabilities and Protected Veterans are encouraged to apply.Company Profile:Beacon Hill Technologies, a premier National Information Technology Staffing Group, provides world class technology talent across all industries on a contract, direct (permanent), contract-to-direct and project basis.  Beacon Hill Technologies' dedicated team of recruiting and staffing experts consistently delivers quality IT professionals to solve our customers' technical and business needs. Beacon Hill Technologies covers a broad spectrum of IT positions, including Project Management and Business Analysis, Programming/Development, Database, Infrastructure, Quality Assurance, Production/Support and ERP roles.Learn more about Beacon Hill Staffing Group and our specialty divisions, Beacon Hill Associates, Beacon Hill Financial, Beacon Hill HR, Beacon Hill Legal, Beacon Hill Pharma and Beacon Hill Technologies by visiting www.beaconhillstaffing.com. We look forward to working with you.Beacon Hill. Employing the Future?
"
44,Data Science Fellowship,N/A,7-Feb,https://boston.craigslist.org/gbs/sof/d/boston-data-science-fellowship/7070979256.html,"
compensation: 80,000-160,000

employment type: full-time

telecommuting okay

","

QR Code Link to This Post


What is Pathrise

Pathrise (YC W18) invests in undervalued university students or young professionals by coaching them to get a competitive job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.

Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from heads of marketing of publicly traded companies to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 500 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.

About the Fellowship

The Pathrise Fellowship is a program for students and new grads that helps you land the best job possible in tech.

During the fellowship, you receive 1-on-1 mentorship from experienced industry data scientists, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.

Our Mission

We seek to uplift and provide guidance for undervalued students and young professionals in their early career. You can read more about our mission and how it all works on our website: www.pathrise.com.

Qualifications

You want to work with an experienced advisor who can give you expert advice.
You are eager to start your career with a job or internship at a top tech company or a rapidly growing startup.
You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.

Please apply here: https://www.pathrise.com/?utm_source=craigslist&utm_campaign=bosdata&utm_medium=job_board "
45,Salesforce and Systems Administrator,Cambridge,7-Feb,https://boston.craigslist.org/gbs/sof/d/cambridge-salesforce-and-systems/7070952783.html,"
compensation: $50-55k/year, commensurate with experience

employment type: full-time

non-profit organization

","

QR Code Link to This Post


ABOUT AMERICAN PROMISE (www.americanpromise.net)

Our passionate team inspires, empowers, and unites Americans across the political spectrum to build a healthy democracy and lasting American republic. We have an audacious goal: amend the United States Constitution to stop the corrupting influence of money in our political system and secure the rights of all Americans to have their voices heard equally in the halls of government.

To achieve this goal, we empower citizens in all 50 states to learn, connect, take effective action, and lead efforts to mobilize their communities and ensure their representatives pass and ratify this Constitutional amendment. By working together—across party lines, hometowns, motivations, and skills—we can realize our national vision of human liberty, equal rights, and effective self-government. In all that we do, we strive to live our values of empowerment, positivity, courage, grit, responsiveness, respect, candor, and cross-partisanship.

Since our founding in 2016, we have launched forty American Promise chapters across the nation, supported hundreds of thousands of citizen actions, and played a key role in five state citizen ballot initiatives and six legislative campaigns. As of right now, 20 states have formally called for an amendment to authorize limits on money in elections and ensure all Americans are represented in our political system. As a result, more than twenty million Americans have had a chance to vote on this constitutional amendment and more than 135 million Americans live in states that have demanded the Amendment.

From a start-up, to an agile team, to a national cross-partisan force, American Promise is continuing to grow this remarkable movement and is now expanding our team. We are seeking an analytical, effective and efficient person to select, maintain and improve where and how we collect, store, organize, manage, move, and access our data and turn it into relevant and accessible information for all stakeholders. If you love using your growing information technology skills across development, database, and web-based systems disciplines, eliminating bottlenecks and inefficiencies, and enabling users to do more, all while making history, read on!

POSITION SUMMARY

The Salesforce and Systems Administrator is primarily responsible for the administration of our Salesforce environment and the integration and administration of additional web-based applications including but not limited to MailChimp and G-Suite for Nonprofits. You work closely with our web developer to ensure data captured via our web forms flow into our applications to be used as actionable information. You collaborate with and support the development, citizen empowerment, and political departments striving to understand their goals and devise simple solutions to collect the correct data and organize it to provide accurate information via our applications. You work with the goals of 1) improving upon systems that facilitate the flow of data and the accessibility of real-time information to all organization units and stakeholders, 2) reducing time and complexity from request/input to delivery/output, and 3) streamlining and automating data and information flow. The position is full-time, 40-hours per week, with occasional nights and weekends.

POSITION RESPONSIBILITIES

Understand the information needs and processes of all departments in order to improve user experiences and optimize business processes across every department
Ensure that Salesforce is accessible to users, with the correct permissions, at all times and is able to provide the right information to make key strategic decisions
Solve mission critical issues by researching and vetting new tools, including understanding the issue, determining “must haves” versus “nice to have” features, identifying solutions and/or vendors, conducting initial discussions, and scheduling demos with key stakeholders
Configure and integrate solutions into the Salesforce platform through self-configuration within the platform, the integration of a new tool, or in special circumstances through working with a developer
Create and maintain documentation and training resources including tracking of customizations to the platform, integrations with other systems and platforms, process documentation, and training documentation for end users
Create and enforce policies for effective data management to keep data safe from security breaches, unauthorized access, data losses, platform failures, and integrated system failures
Keep all platforms up-to-date with new releases, system updates, and patches to ensure continuous, error-free operation
Create techniques for quality data collection to ensure adequacy, accuracy and legitimacy of data
Support users in the daily use of Salesforce and other integrated platforms and applications
Assist with reports and data extraction when needed

YOUR QUALIFICATIONS: TECHNICAL EXPERTISE

1-2 years experience working as a Salesforce Administrator
Experience working with middleware platforms, APIs and/or plug-ins to connect and integrate the capabilities of web-based applications
Experience working in email list management and email marketing platforms, experience w/MailChimp is preferred
Experience working in Excel and SQL, Python, R, or similar data analysis languages or programs
Experience as a business and/or systems analyst is a plus

YOUR QUALIFICATIONS: GENERAL SKILLS AND ABILITIES

A sincere commitment to and excitement for the American Promise mission, goal, and values
Experience with providing application user training to staff
Demonstrate an understanding of data administration and management functions
Problem-solving skills: Able to quickly analyze, diagnose, and resolve technical problems
Good communication skills: Able to listen, understand, and respond appropriately to different stakeholders; able to be proactive in communicating issues and potential delays
Time management and planning: Able to balance priorities, assess resources, and make plans to achieve desired outcomes within agreed upon timelines
Initiative: Able to recognize what needs to be done, or the questions that need to be answered to move forward, and execute tasks independently
Good collaboration skills: Able to work independently and as part of a team to achieve shared organizational goals
Demonstrate and value integrity, reliability, sound judgment, a commitment to learning, and a sense of humor

COMPENSATION AND BENEFITS

$50-55k, commensurate with experience
Professional development opportunities, including Salesforce Certification courses
Health insurance (medical)
Flexible spending account (FSA) for pre-tax transit, health and dependent care benefits
Paid two-weeks vacation (three after one year), 12 holidays, and personal/sick days
Free gym membership at EXOS Performance Center at Cambridge, MA location
Flexible schedule
Passionate, sociable, and inclusive work environment

TO APPLY

Please submit a cover letter and resume to Leah Field.

American Promise celebrates the diversity of our nation and seeks to build a team that reflects that diversity. We welcome all qualified applicants who share this vision, and strongly encourage applicants from marginalized and underrepresented communities.
"
46,Quality Specialist II - Validated Systems,Waltham,7-Feb,https://boston.craigslist.org/bmw/sof/d/waltham-quality-specialist-ii-validated/7070833010.html,"
compensation: Commensurate with EXP

employment type: full-time

","

QR Code Link to This Post


About the company:
Validated Cloud is a niche company servicing the Life Sciences community. The team at Validated Cloud owns, manages and maintains a cloud infrastructure designed to meet the regulatory requirements in the US and EU. Validated Cloud enables compliant systems and provides an extremely high level of support for our customer's critical data.
Who we are looking for?
The ideal candidate is meticulous and uses industry guidelines to measure twice and cut once. You know and understand how critical all of the details are to ensuring compliance from Good Documentation Practices, Data Integrity, married with IT best practices and quality control. You appreciate the importance of paperwork and organization that comprises QC coupled with team collaboration and the occasional customer interaction.
A day in the life:
The role of the Quality Specialist II is to review and approve validation documentation generated for the Validated Cloud environment. This includes executed protocols, scripts, deviations, and change controls. This role also includes filing, scanning, and overall documentation organization. This role includes providing quality guidance/training to the engineering staff to ensure compliance to GxP standard and processes. This role is mid-level and will be onsite in Waltham, MA.
Required skills and qualifications:
•	Attention to detail - Some may call you a perfectionist
•	Highly motivated – Driven to succeed and grow
•	Multitasking and work prioritization.
•	Articulate written and oral communication - You know how to effectively deliver a message
•	Team and customer collaboration - You want your colleagues and customers to be happy and successful too
•	Microsoft Office 365/Windows proficient
•	4 years + experience working in an FDA regulated environment, working hands on with documentation and Quality Assurance. Audit experience is a big plus!

What we have to offer:
A relaxed company culture which values work life balance. We work to live, value family and our time away from the office. Validated Cloud offers amazing benefits at no cost to you. Limitless potential to grow and learn valuable regulatory, validation, and quality control skills in New England’s fastest growing industry.

**** Candidates must be authorized to work in the United States****
**** All employees are subject to a background check****
"
